Datetime,Sei,Fin,Right,Humpback,Other,Duration,Latitude,Longitude
1/19/2020 7:28,0,33,0,0,80,900,40.9758,-71.3897
1/19/2020 7:43,0,47,0,0,90,900,40.9737,-71.3892
1/19/2020 7:58,0,58,0,0,83,900,40.9715,-71.3887
1/19/2020 8:00,0,1,0,0,11,79,40.9715,-71.3887
1/19/2020 8:16,0,0,0,0,0,0,40.9707,-71.3874
1/19/2020 8:28,0,33,0,0,55,725,40.9681,-71.3858
1/19/2020 8:43,0,36,0,0,100,900,40.9654,-71.3867
1/19/2020 8:58,0,52,0,0,87,900,40.9628,-71.3876
1/19/2020 9:13,0,36,0,0,88,900,40.9602,-71.3885
1/19/2020 9:28,0,42,0,0,75,900,40.9576,-71.3895
1/19/2020 9:43,0,41,0,1,93,900,40.9549,-71.3904
1/19/2020 9:58,0,34,0,0,81,900,40.9523,-71.3913
1/19/2020 10:13,0,44,0,0,94,900,40.9497,-71.3922
1/19/2020 10:19,0,23,0,0,29,364,40.9497,-71.3922
1/19/2020 10:35,0,0,0,0,0,0,40.9482,-71.3927
1/19/2020 10:43,0,24,0,0,40,522,40.9468,-71.3918
1/19/2020 10:58,0,44,0,0,64,900,40.9451,-71.3937
1/19/2020 11:13,0,38,0,0,37,900,40.9435,-71.3956
1/19/2020 11:28,0,25,0,0,50,900,40.9418,-71.3975
1/19/2020 11:43,0,32,0,0,33,900,40.9401,-71.3994
1/19/2020 11:58,0,47,0,0,48,900,40.9385,-71.4013
1/19/2020 12:13,0,40,0,0,34,900,40.9368,-71.4032
1/19/2020 12:28,0,40,0,0,61,900,40.9352,-71.405
1/19/2020 12:34,0,15,0,0,19,341,40.9352,-71.405
1/19/2020 12:50,0,0,0,0,0,0,40.9344,-71.4058
1/19/2020 12:58,0,14,0,0,11,488,40.9339,-71.4056
1/19/2020 13:13,0,26,0,0,74,900,40.9331,-71.4075
1/19/2020 13:28,0,6,0,0,53,900,40.9323,-71.4094
1/19/2020 13:43,0,16,0,0,61,900,40.9316,-71.4114
1/19/2020 13:58,0,38,0,1,57,900,40.9308,-71.4133
1/19/2020 14:13,0,20,0,0,70,900,40.93,-71.4152
1/19/2020 14:28,0,17,0,0,63,900,40.9292,-71.4172
1/19/2020 14:43,0,16,0,2,61,900,40.9284,-71.4191
1/19/2020 14:53,0,8,0,0,38,559,40.9279,-71.4205
1/19/2020 15:08,0,0,0,0,0,0,40.9282,-71.4201
1/19/2020 15:13,0,3,0,0,16,313,40.9282,-71.4201
1/19/2020 15:28,0,12,0,0,50,900,40.9275,-71.4217
1/19/2020 15:43,0,32,0,1,79,900,40.9267,-71.4234
1/19/2020 15:58,0,21,0,0,56,900,40.926,-71.4251
1/19/2020 16:13,0,29,0,0,61,900,40.9252,-71.4268
1/19/2020 16:28,0,25,0,0,45,900,40.9245,-71.4285
1/19/2020 16:43,0,28,0,0,55,900,40.9237,-71.4301
1/19/2020 16:58,0,41,0,0,54,900,40.923,-71.4318
1/19/2020 17:12,0,42,0,0,59,839,40.9223,-71.4335
1/19/2020 17:29,0,0,0,0,0,0,40.9221,-71.4333
1/19/2020 17:43,0,12,0,0,70,847,40.9211,-71.4338
1/19/2020 17:58,1,5,0,0,52,900,40.9194,-71.4351
1/19/2020 18:13,0,13,0,0,70,900,40.9176,-71.4364
1/19/2020 18:28,0,18,0,0,67,900,40.9159,-71.4376
1/19/2020 18:43,0,17,0,0,57,900,40.9141,-71.4389
1/19/2020 18:58,0,21,0,0,49,900,40.9124,-71.4402
1/19/2020 19:13,0,12,0,0,61,900,40.9106,-71.4415
1/19/2020 19:28,0,22,0,0,61,900,40.9089,-71.4427
1/19/2020 19:33,0,3,0,0,8,306,40.9089,-71.4427
1/19/2020 19:53,0,0,0,0,0,0,40.9054,-71.4435
1/19/2020 19:58,0,5,0,0,6,304,40.9054,-71.4435
1/19/2020 20:13,0,3,0,0,53,900,40.9029,-71.4457
1/19/2020 20:28,0,32,0,0,74,900,40.9003,-71.4478
1/19/2020 20:43,0,60,0,0,66,900,40.8978,-71.45
1/19/2020 20:58,0,48,0,0,72,900,40.8953,-71.4522
1/19/2020 21:13,0,48,0,0,60,900,40.8927,-71.4544
1/19/2020 21:28,0,41,0,0,71,900,40.8902,-71.4565
1/19/2020 21:43,0,47,0,0,55,900,40.8877,-71.4587
1/19/2020 21:58,0,48,0,0,49,862,40.8851,-71.4609
1/19/2020 22:15,0,0,0,0,0,0,40.8839,-71.4612
1/19/2020 22:28,0,28,0,0,60,808,40.8825,-71.4599
1/19/2020 22:43,0,32,1,0,60,900,40.8822,-71.4581
1/19/2020 22:58,0,30,1,0,73,900,40.8818,-71.4564
1/19/2020 23:13,0,20,0,0,57,900,40.8815,-71.4546
1/19/2020 23:28,0,46,0,0,65,900,40.8811,-71.4529
1/19/2020 23:43,0,56,0,0,48,900,40.8808,-71.4511
1/19/2020 23:58,0,26,0,0,54,900,40.8804,-71.4494
1/20/2020 0:13,0,5,0,0,63,900,40.8801,-71.4476
1/20/2020 0:17,0,0,0,0,11,195,40.8801,-71.4476
1/20/2020 0:33,0,0,0,0,0,0,40.8799,-71.4471
1/20/2020 0:43,0,0,0,0,8,632,40.8799,-71.4455
1/20/2020 0:58,0,18,0,0,66,900,40.8812,-71.4433
1/20/2020 1:13,0,19,0,0,50,900,40.8825,-71.4411
1/20/2020 1:28,0,16,0,0,43,900,40.8838,-71.4389
1/20/2020 1:43,0,6,0,0,34,900,40.8851,-71.4367
1/20/2020 1:58,0,1,0,0,45,900,40.8864,-71.4345
1/20/2020 2:13,0,8,0,1,50,900,40.8877,-71.4323
1/20/2020 2:28,0,10,0,0,52,900,40.889,-71.43
1/20/2020 2:36,0,6,0,1,31,453,40.8898,-71.4286
1/20/2020 2:52,0,0,0,0,0,0,40.8905,-71.4278
1/20/2020 2:58,0,1,0,0,26,394,40.8905,-71.4278
1/20/2020 3:13,0,5,0,0,28,900,40.8927,-71.4268
1/20/2020 3:28,0,6,0,1,56,900,40.8949,-71.4258
1/20/2020 3:43,0,3,0,0,45,900,40.8971,-71.4248
1/20/2020 3:58,0,2,0,0,37,900,40.8993,-71.4237
1/20/2020 4:13,0,2,0,0,54,900,40.9015,-71.4227
1/20/2020 4:28,0,0,0,0,40,900,40.9037,-71.4217
1/20/2020 4:43,0,1,0,0,33,900,40.9059,-71.4207
1/20/2020 4:56,0,0,0,0,28,737,40.908,-71.4197
1/20/2020 5:12,0,0,0,0,0,0,40.9075,-71.4191
1/20/2020 5:13,0,0,0,0,0,99,40.9075,-71.4191
1/20/2020 5:28,0,4,0,0,34,900,40.9106,-71.418
1/20/2020 5:43,0,3,0,0,25,900,40.9136,-71.417
1/20/2020 5:58,0,3,0,0,37,900,40.9167,-71.4159
1/20/2020 6:13,0,2,0,0,32,900,40.9198,-71.4149
1/20/2020 6:28,0,4,0,0,45,900,40.9228,-71.4138
1/20/2020 6:43,0,1,0,0,49,900,40.9259,-71.4128
1/20/2020 6:58,0,12,0,0,52,900,40.929,-71.4117
1/20/2020 7:13,0,36,0,0,51,900,40.932,-71.4106
1/20/2020 7:15,0,3,0,0,7,125,40.932,-71.4106
1/20/2020 7:25,0,0,0,0,0,0,40.9324,-71.4097
1/20/2020 7:28,0,0,0,0,0,174,40.9324,-71.4097
1/20/2020 7:43,0,0,0,0,35,900,40.9346,-71.4089
1/20/2020 7:58,0,5,0,0,42,900,40.9368,-71.408
1/20/2020 8:13,0,1,0,0,31,900,40.9389,-71.4072
1/20/2020 8:28,0,1,0,0,20,900,40.9411,-71.4064
1/20/2020 8:43,0,0,0,0,44,900,40.9433,-71.4056
1/20/2020 8:58,0,0,0,0,51,900,40.9454,-71.4048
1/20/2020 9:13,0,0,0,0,60,900,40.9476,-71.404
1/20/2020 9:25,0,1,0,0,36,697,40.9495,-71.4033
1/20/2020 9:40,0,0,0,0,0,0,40.9482,-71.4028
1/20/2020 9:43,0,0,0,0,1,188,40.9482,-71.4028
1/20/2020 9:58,0,4,0,0,36,900,40.9494,-71.4026
1/20/2020 10:13,0,7,0,0,63,900,40.951,-71.4025
1/20/2020 10:28,0,6,0,0,48,900,40.9527,-71.4024
1/20/2020 10:43,0,0,0,0,34,900,40.9543,-71.4023
1/20/2020 10:58,0,2,1,0,40,900,40.9559,-71.4022
1/20/2020 11:13,0,0,0,0,31,900,40.9575,-71.4021
1/20/2020 11:28,0,0,0,0,41,900,40.9591,-71.402
1/20/2020 11:37,0,2,0,0,27,530,40.9602,-71.4019
1/20/2020 11:55,0,0,0,0,0,0,40.9587,-71.4015
1/20/2020 11:58,0,3,0,0,6,183,40.9587,-71.4015
1/20/2020 12:13,0,1,0,0,57,900,40.961,-71.4019
1/20/2020 12:28,0,1,0,0,42,900,40.9633,-71.4024
1/20/2020 12:43,0,5,0,0,73,900,40.9656,-71.4028
1/20/2020 12:58,0,3,0,0,40,900,40.9679,-71.4033
1/20/2020 13:13,1,8,0,0,44,900,40.9702,-71.4038
1/20/2020 13:28,0,62,0,0,66,900,40.9725,-71.4042
1/20/2020 13:43,0,79,0,0,75,900,40.9748,-71.4047
1/20/2020 13:58,0,51,0,0,52,863,40.9771,-71.4051
1/20/2020 14:14,0,0,0,0,0,0,40.977,-71.4055
1/20/2020 14:28,0,20,1,0,73,874,40.9796,-71.4059
1/20/2020 14:43,0,60,0,0,86,900,40.9825,-71.4062
1/20/2020 14:58,0,48,0,0,72,900,40.9855,-71.4064
1/20/2020 15:13,0,46,0,0,78,900,40.9885,-71.4067
1/20/2020 15:28,0,51,0,0,98,900,40.9915,-71.407
1/20/2020 15:43,0,61,0,0,74,900,40.9945,-71.4073
1/20/2020 15:58,0,61,0,0,85,900,40.9975,-71.4076
1/20/2020 16:13,0,72,0,0,71,900,41.0005,-71.4078
1/20/2020 16:16,0,9,0,0,15,162,41.0005,-71.4078
1/20/2020 16:26,0,0,0,0,0,0,41.0014,-71.4076
1/20/2020 16:28,0,0,0,0,0,125,41.0014,-71.4076
1/20/2020 16:43,0,88,0,1,61,900,41.0038,-71.407
1/20/2020 16:58,0,116,0,0,45,900,41.0067,-71.4064
1/20/2020 17:13,0,86,0,1,49,900,41.0096,-71.4058
1/20/2020 17:28,0,86,0,0,59,900,41.0124,-71.4052
1/20/2020 17:43,0,89,0,0,64,900,41.0153,-71.4046
1/20/2020 17:58,0,51,0,0,48,900,41.0182,-71.404
1/20/2020 18:13,0,37,0,0,39,900,41.0211,-71.4034
1/20/2020 18:22,0,24,0,0,30,539,41.0234,-71.4029
1/20/2020 18:43,0,0,0,0,0,0,41.0225,-71.4015
1/20/2020 18:43,0,0,0,0,0,2,41.0225,-71.4015
1/20/2020 18:58,0,29,0,0,63,900,41.024,-71.4002
1/20/2020 19:13,0,27,0,0,63,900,41.026,-71.3992
1/20/2020 19:28,0,51,0,0,114,900,41.028,-71.3982
1/20/2020 19:43,0,83,0,0,51,900,41.03,-71.3972
1/20/2020 19:58,0,118,0,0,55,900,41.032,-71.3962
1/20/2020 20:13,0,118,0,0,52,900,41.034,-71.3953
1/20/2020 20:28,0,71,0,0,68,900,41.036,-71.3943
1/20/2020 20:43,0,31,0,0,75,900,41.038,-71.3933
1/20/2020 20:45,0,10,0,0,3,80,41.038,-71.3933
1/20/2020 21:04,0,0,0,0,0,0,41.0382,-71.3928
1/20/2020 21:13,0,17,0,0,53,570,41.0367,-71.3911
1/20/2020 21:28,0,19,0,1,53,900,41.0384,-71.3907
1/20/2020 21:43,0,8,0,0,48,900,41.04,-71.3903
1/20/2020 21:58,0,33,0,0,43,900,41.0417,-71.3899
1/20/2020 22:13,0,40,0,1,57,900,41.0433,-71.3895
1/20/2020 22:28,0,43,0,0,48,900,41.0449,-71.3891
1/20/2020 22:43,0,21,0,0,59,900,41.0466,-71.3887
1/20/2020 22:58,0,33,0,0,57,900,41.0482,-71.3883
1/20/2020 23:01,0,9,0,0,6,176,41.0482,-71.3883
1/20/2020 23:19,0,0,0,0,0,0,41.0486,-71.3881
1/20/2020 23:28,0,48,0,0,76,578,41.0477,-71.387
1/20/2020 23:43,0,83,0,0,117,900,41.0496,-71.3873
1/20/2020 23:58,0,56,0,0,197,900,41.0514,-71.3876
1/21/2020 0:13,0,56,0,0,171,900,41.0533,-71.3879
1/21/2020 0:28,0,56,0,0,114,900,41.0551,-71.3882
1/21/2020 0:43,0,31,0,0,80,900,41.057,-71.3885
1/21/2020 0:58,0,55,0,0,79,900,41.0588,-71.3887
1/21/2020 1:13,0,47,0,0,95,900,41.0607,-71.389
1/21/2020 1:21,0,29,0,0,42,445,41.0618,-71.3892
1/21/2020 1:39,0,0,0,0,0,0,41.0605,-71.3889
1/21/2020 1:43,0,25,0,0,58,280,41.0605,-71.3889
1/21/2020 1:58,0,53,0,0,119,900,41.0636,-71.3896
1/21/2020 2:13,0,66,0,0,104,900,41.0668,-71.3903
1/21/2020 2:28,0,53,0,0,93,900,41.07,-71.3911
1/21/2020 2:43,0,54,0,0,94,900,41.0732,-71.3918
1/21/2020 2:58,0,58,0,0,167,900,41.0764,-71.3926
1/21/2020 3:13,0,47,0,0,103,900,41.0796,-71.3933
1/21/2020 3:28,0,61,0,0,85,900,41.0828,-71.394
1/21/2020 3:40,0,49,0,0,61,723,41.0857,-71.3947
1/21/2020 3:53,0,0,0,0,0,0,41.0861,-71.3951
1/21/2020 3:58,0,31,0,0,9,348,41.0861,-71.3951
1/21/2020 4:13,0,105,0,0,87,900,41.0897,-71.396
1/21/2020 4:28,0,82,0,0,89,900,41.0933,-71.3968
1/21/2020 4:43,0,85,0,0,61,900,41.0968,-71.3977
1/21/2020 4:58,0,28,0,0,106,900,41.1004,-71.3985
1/21/2020 5:13,0,30,0,0,68,900,41.104,-71.3994
1/21/2020 5:28,0,44,0,0,82,900,41.1076,-71.4002
1/21/2020 5:43,0,96,0,0,75,900,41.1112,-71.4011
1/21/2020 5:52,0,57,0,0,59,521,41.1137,-71.4017
1/21/2020 6:06,0,0,0,0,0,0,41.114,-71.402
1/21/2020 6:13,0,51,0,0,46,445,41.114,-71.402
1/21/2020 6:28,0,97,0,0,109,900,41.1166,-71.4028
1/21/2020 6:43,0,70,0,0,97,900,41.1192,-71.4036
1/21/2020 6:58,0,57,0,0,172,900,41.1218,-71.4044
1/21/2020 7:13,0,39,1,0,79,900,41.1244,-71.4052
1/21/2020 7:28,0,24,0,0,74,900,41.1271,-71.4059
1/21/2020 7:43,0,62,0,0,65,900,41.1297,-71.4067
1/21/2020 7:58,0,38,0,0,81,900,41.1323,-71.4075
1/21/2020 8:06,0,16,0,0,51,450,41.1338,-71.408
1/21/2020 8:25,0,0,0,0,0,0,41.1328,-71.4073
1/21/2020 8:28,0,14,0,0,35,216,41.1328,-71.4073
1/21/2020 8:43,0,56,0,0,65,900,41.134,-71.4076
1/21/2020 8:58,0,12,0,0,92,900,41.1353,-71.408
1/21/2020 9:13,0,11,0,1,60,900,41.1365,-71.4083
1/21/2020 9:28,0,12,0,0,73,900,41.1377,-71.4086
1/21/2020 9:43,0,7,0,0,78,900,41.139,-71.409
1/21/2020 9:58,0,35,0,0,93,900,41.1402,-71.4093
1/21/2020 10:13,0,39,0,0,83,900,41.1414,-71.4097
1/21/2020 10:28,0,45,0,1,68,864,41.1427,-71.41
1/21/2020 10:44,0,0,0,0,0,0,41.141,-71.4098
1/21/2020 10:58,0,36,0,0,86,848,41.1395,-71.4073
1/21/2020 11:13,0,39,0,0,140,900,41.1389,-71.4047
1/21/2020 11:28,0,29,0,0,126,900,41.1384,-71.4021
1/21/2020 11:43,0,63,1,0,130,900,41.1378,-71.3995
1/21/2020 11:58,0,85,0,0,119,900,41.1373,-71.3968
1/21/2020 12:13,0,63,0,0,112,900,41.1367,-71.3942
1/21/2020 12:28,0,65,0,1,116,900,41.1362,-71.3916
1/21/2020 12:43,0,64,0,0,140,900,41.1356,-71.389
1/21/2020 12:44,0,3,0,0,7,59,41.1356,-71.389
1/21/2020 13:03,0,0,0,0,0,0,41.1353,-71.3884
1/21/2020 13:13,0,56,0,0,62,598,41.1338,-71.3886
1/21/2020 13:28,0,81,0,0,118,900,41.1353,-71.3879
1/21/2020 13:43,0,65,0,0,112,900,41.1368,-71.3872
1/21/2020 13:58,0,88,0,0,92,900,41.1382,-71.3865
1/21/2020 14:13,0,102,0,0,82,900,41.1397,-71.3858
1/21/2020 14:28,0,78,0,0,88,900,41.1411,-71.3851
1/21/2020 14:43,0,54,0,0,69,900,41.1426,-71.3843
1/21/2020 14:58,0,83,0,0,42,900,41.1441,-71.3836
1/21/2020 15:04,0,41,0,0,21,326,41.1441,-71.3836
1/21/2020 15:20,0,0,0,0,0,0,41.1448,-71.3833
1/21/2020 15:28,0,23,0,1,57,510,41.1447,-71.3844
1/21/2020 15:43,0,38,0,0,90,900,41.1449,-71.3845
1/21/2020 15:58,0,39,0,0,52,900,41.1452,-71.3845
1/21/2020 16:13,0,16,0,0,29,900,41.1454,-71.3846
1/21/2020 16:28,0,5,0,0,13,900,41.1456,-71.3846
1/21/2020 16:43,0,33,0,0,18,900,41.1458,-71.3847
1/21/2020 16:58,0,51,0,0,59,900,41.146,-71.3848
1/21/2020 17:13,0,86,0,0,124,900,41.1462,-71.3848
1/21/2020 17:19,0,18,0,0,40,347,41.1462,-71.3848
1/21/2020 17:38,0,0,0,0,0,0,41.1467,-71.3855
1/21/2020 17:43,0,14,0,0,37,315,41.1467,-71.3855
1/21/2020 17:58,0,60,0,0,115,900,41.1452,-71.3859
1/21/2020 18:13,0,56,0,1,130,900,41.1436,-71.3862
1/21/2020 18:28,0,48,0,0,122,900,41.1419,-71.3866
1/21/2020 18:43,0,23,0,0,88,900,41.1403,-71.387
1/21/2020 18:58,0,54,0,0,116,900,41.1387,-71.3873
1/21/2020 19:13,0,56,0,1,122,900,41.1371,-71.3877
1/21/2020 19:28,0,48,0,0,92,900,41.1355,-71.3881
1/21/2020 19:40,0,26,0,0,47,725,41.134,-71.3884
1/21/2020 19:56,0,0,0,0,0,0,41.1334,-71.388
1/21/2020 19:58,0,1,0,1,69,116,41.1334,-71.388
1/21/2020 20:13,0,54,0,1,123,900,41.1312,-71.3876
1/21/2020 20:28,0,48,0,1,77,900,41.129,-71.3872
1/21/2020 20:43,0,56,0,0,75,900,41.1268,-71.3869
1/21/2020 20:58,0,10,0,0,69,900,41.1246,-71.3865
1/21/2020 21:13,0,8,0,0,72,900,41.1224,-71.3861
1/21/2020 21:28,0,13,0,0,79,900,41.1202,-71.3858
1/21/2020 21:43,1,15,0,0,77,900,41.118,-71.3854
1/21/2020 21:58,0,23,0,0,113,900,41.1158,-71.385
1/21/2020 21:59,0,0,0,0,3,13,41.1158,-71.385
1/21/2020 22:15,0,0,0,0,0,0,41.1149,-71.3846
1/21/2020 22:28,0,34,0,0,54,795,41.1122,-71.3842
1/21/2020 22:43,0,28,0,0,136,900,41.1096,-71.3843
1/21/2020 22:58,0,48,0,0,73,900,41.1069,-71.3843
1/21/2020 23:13,0,33,0,0,79,900,41.1042,-71.3844
1/21/2020 23:28,0,40,0,0,56,900,41.1016,-71.3844
1/21/2020 23:43,0,25,0,0,26,900,41.0989,-71.3845
1/21/2020 23:58,0,29,0,0,89,900,41.0962,-71.3845
1/22/2020 0:13,0,38,0,0,62,900,41.0936,-71.3846
1/22/2020 0:17,0,1,0,0,12,200,41.0936,-71.3846
1/22/2020 0:33,0,0,0,0,0,0,41.0925,-71.3846
1/22/2020 0:43,0,35,0,0,48,637,41.0899,-71.3846
1/22/2020 0:58,0,57,0,0,73,900,41.0877,-71.3851
1/22/2020 1:13,0,78,0,0,127,900,41.0855,-71.3856
1/22/2020 1:28,0,43,0,2,205,900,41.0834,-71.3862
1/22/2020 1:43,0,61,0,0,137,900,41.0812,-71.3867
1/22/2020 1:58,0,58,0,0,127,900,41.079,-71.3872
1/22/2020 2:13,0,62,0,0,64,900,41.0768,-71.3878
1/22/2020 2:28,0,38,0,0,62,900,41.0746,-71.3883
1/22/2020 2:35,0,12,0,0,18,401,41.0746,-71.3883
1/22/2020 2:48,0,0,0,0,0,0,41.0733,-71.3886
1/22/2020 2:58,0,9,0,0,18,625,41.0724,-71.3888
1/22/2020 3:13,0,60,0,0,47,900,41.0711,-71.3888
1/22/2020 3:28,0,40,0,0,75,900,41.0697,-71.3888
1/22/2020 3:43,0,50,0,0,74,900,41.0683,-71.3888
1/22/2020 3:58,0,126,0,0,60,900,41.067,-71.3889
1/22/2020 4:13,0,102,0,0,66,900,41.0656,-71.3889
1/22/2020 4:28,0,80,0,0,71,900,41.0643,-71.3889
1/22/2020 4:43,0,65,0,0,66,900,41.0629,-71.3889
1/22/2020 4:45,0,6,0,0,5,119,41.0629,-71.3889
1/22/2020 4:55,0,0,0,0,0,0,41.0625,-71.389
1/22/2020 4:58,0,21,0,0,13,186,41.0625,-71.389
1/22/2020 5:13,1,70,0,0,55,900,41.0612,-71.3886
1/22/2020 5:28,0,93,0,0,41,900,41.0599,-71.3882
1/22/2020 5:43,0,50,0,0,64,900,41.0586,-71.3877
1/22/2020 5:58,0,83,0,0,36,900,41.0573,-71.3873
1/22/2020 6:13,0,76,0,0,34,900,41.056,-71.3869
1/22/2020 6:28,0,87,0,0,35,900,41.0547,-71.3865
1/22/2020 6:43,0,94,0,0,31,900,41.0535,-71.386
1/22/2020 6:56,0,111,0,1,43,769,41.0522,-71.3856
1/22/2020 7:21,0,0,0,0,0,0,41.0516,-71.3845
1/22/2020 7:28,0,66,0,1,75,455,41.0516,-71.3845
1/22/2020 7:43,0,100,0,0,62,900,41.0492,-71.3836
1/22/2020 7:58,0,116,0,0,106,900,41.0468,-71.3827
1/22/2020 8:13,0,151,0,0,99,900,41.0443,-71.3817
1/22/2020 8:28,0,86,0,1,70,900,41.0419,-71.3808
1/22/2020 8:43,0,120,0,0,44,900,41.0395,-71.3799
1/22/2020 8:58,0,89,0,0,52,900,41.037,-71.379
1/22/2020 9:13,0,80,0,0,64,900,41.0346,-71.378
1/22/2020 9:22,0,41,0,0,32,495,41.0329,-71.3774
1/22/2020 9:39,0,0,0,0,0,0,41.0316,-71.3758
1/22/2020 9:43,0,28,0,1,57,267,41.0316,-71.3758
1/22/2020 9:58,0,79,0,0,53,900,41.0285,-71.3751
1/22/2020 10:13,0,87,0,0,52,900,41.0251,-71.3745
1/22/2020 10:28,0,78,0,0,49,900,41.0218,-71.3738
1/22/2020 10:43,0,61,0,1,169,900,41.0185,-71.3731
1/22/2020 10:58,0,69,0,0,53,900,41.0152,-71.3725
1/22/2020 11:13,0,84,0,0,88,900,41.0118,-71.3718
1/22/2020 11:28,0,113,0,0,68,900,41.0085,-71.3711
1/22/2020 11:41,0,112,0,0,44,744,41.0054,-71.3705
1/22/2020 11:58,0,0,0,0,0,0,41.0038,-71.3697
1/22/2020 11:58,0,0,0,0,0,0,41.0038,-71.3697
1/22/2020 12:13,0,99,0,0,61,892,41.0004,-71.3699
1/22/2020 12:28,0,125,0,0,79,900,40.9972,-71.3705
1/22/2020 12:43,0,115,0,0,75,900,40.9941,-71.3711
1/22/2020 12:58,0,145,0,0,70,900,40.9909,-71.3717
1/22/2020 13:13,0,123,0,0,101,900,40.9877,-71.3723
1/22/2020 13:28,0,134,0,0,112,900,40.9845,-71.3729
1/22/2020 13:43,0,76,0,0,119,900,40.9813,-71.3735
1/22/2020 13:58,0,87,0,0,110,900,40.9781,-71.3741
1/22/2020 13:58,0,0,0,0,1,7,40.9781,-71.3741
1/22/2020 14:14,0,0,0,0,0,0,40.9772,-71.374
1/22/2020 14:28,0,81,0,0,101,835,40.9752,-71.3748
1/22/2020 14:43,0,90,0,0,89,900,40.9732,-71.3759
1/22/2020 14:58,0,105,0,0,61,900,40.9711,-71.3769
1/22/2020 15:13,0,101,0,0,101,900,40.9691,-71.378
1/22/2020 15:28,0,98,0,0,112,900,40.967,-71.3791
1/22/2020 15:43,0,102,0,0,106,900,40.9649,-71.3802
1/22/2020 15:58,0,132,0,0,115,900,40.9629,-71.3812
1/22/2020 16:13,0,104,0,0,128,900,40.9608,-71.3823
1/22/2020 16:18,0,23,0,0,29,249,40.9608,-71.3823
1/22/2020 16:35,0,0,0,0,0,0,40.9601,-71.3827
1/22/2020 16:43,0,35,0,0,56,476,40.9608,-71.3826
1/22/2020 16:58,0,79,0,0,116,900,40.9592,-71.3829
1/22/2020 17:13,0,61,0,0,124,900,40.9577,-71.3832
1/22/2020 17:28,0,59,0,0,117,900,40.9562,-71.3835
1/22/2020 17:43,0,66,0,0,92,900,40.9547,-71.3838
1/22/2020 17:58,0,57,0,0,58,900,40.9532,-71.384
1/22/2020 18:13,0,50,0,0,65,900,40.9516,-71.3843
1/22/2020 18:28,0,69,0,0,101,900,40.9501,-71.3846
1/22/2020 18:37,0,46,0,0,38,532,40.9491,-71.3848
1/22/2020 18:51,0,0,0,0,0,0,40.9491,-71.3838
1/22/2020 18:58,0,21,0,0,38,427,40.9491,-71.3838
1/22/2020 19:13,0,85,0,0,43,900,40.9471,-71.3833
1/22/2020 19:28,0,147,0,0,48,900,40.9452,-71.3827
1/22/2020 19:43,0,83,0,0,36,900,40.9433,-71.3822
1/22/2020 19:58,0,41,0,0,36,900,40.9413,-71.3817
1/22/2020 20:13,0,107,0,0,43,900,40.9394,-71.3811
1/22/2020 20:28,0,102,0,0,51,900,40.9374,-71.3806
1/22/2020 20:43,0,141,0,0,52,900,40.9355,-71.3801
1/22/2020 20:51,0,66,0,0,23,474,40.9342,-71.3797
1/22/2020 21:09,0,0,0,0,0,0,40.9338,-71.3785
1/22/2020 21:13,0,32,0,0,46,278,40.9338,-71.3785
1/22/2020 21:28,0,96,0,0,18,900,40.9314,-71.3782
1/22/2020 21:43,0,80,0,0,19,900,40.929,-71.3778
1/22/2020 21:58,0,86,0,0,11,900,40.9266,-71.3775
1/22/2020 22:13,0,40,0,0,26,900,40.9242,-71.3772
1/22/2020 22:28,0,44,0,0,23,900,40.9218,-71.3769
1/22/2020 22:43,0,54,0,0,27,900,40.9194,-71.3766
1/22/2020 22:58,0,90,0,0,21,900,40.917,-71.3762
1/22/2020 23:11,0,84,0,0,24,770,40.9147,-71.3759
1/22/2020 23:28,0,0,0,0,0,0,40.9144,-71.3753
1/22/2020 23:28,0,0,0,0,0,6,40.9144,-71.3753
1/22/2020 23:43,0,80,0,0,21,900,40.9127,-71.3754
1/22/2020 23:58,0,134,0,0,21,900,40.9101,-71.3757
1/23/2020 0:13,0,126,0,0,41,900,40.9075,-71.3759
1/23/2020 0:28,0,117,0,0,23,900,40.9048,-71.3762
1/23/2020 0:43,0,91,0,0,28,900,40.9022,-71.3765
1/23/2020 0:58,0,103,0,0,17,900,40.8996,-71.3767
1/23/2020 1:13,0,123,0,0,24,900,40.897,-71.377
1/23/2020 1:28,0,155,0,0,48,900,40.8943,-71.3772
1/23/2020 1:32,0,37,0,0,16,229,40.8943,-71.3772
1/23/2020 1:49,0,0,0,0,0,0,40.8934,-71.3774
1/23/2020 1:58,0,69,0,0,16,575,40.8929,-71.3766
1/23/2020 2:13,0,102,0,0,41,900,40.8923,-71.3748
1/23/2020 2:28,0,108,0,0,43,900,40.8917,-71.3729
1/23/2020 2:43,0,114,0,0,44,900,40.8911,-71.3711
1/23/2020 2:58,0,126,0,0,45,900,40.8905,-71.3693
1/23/2020 3:13,0,86,0,0,33,900,40.8898,-71.3674
1/23/2020 3:28,0,83,0,0,24,900,40.8892,-71.3656
1/23/2020 3:43,0,55,0,0,21,900,40.8886,-71.3638
1/23/2020 3:53,0,40,0,0,16,572,40.8881,-71.3624
1/23/2020 4:10,0,0,0,0,0,0,40.8893,-71.3615
1/23/2020 4:13,0,2,0,0,1,184,40.8893,-71.3615
1/23/2020 4:28,0,49,0,0,25,900,40.8898,-71.3587
