#YY,MM,DD,hh,mm,WVHT_m,DPD_sec,APD_sec,MWD_degT,WTMP_degC
2014,1,11,7,25,0.88,4.35,3.95,211,6.8
2014,1,11,7,55,0.93,4.55,3.96,211,6.8
2014,1,11,8,25,0.9,4.55,4.01,202,6.8
2014,1,11,8,55,0.87,4.35,3.99,191,6.8
2014,1,11,9,25,0.91,4.35,4.01,204,6.8
2014,1,11,9,55,0.93,4.55,4.06,208,6.8
2014,1,11,10,25,0.98,4.55,3.95,214,6.8
2014,1,11,10,55,0.95,4.35,4,195,6.8
2014,1,11,11,25,1.09,4.55,4.03,198,6.9
2014,1,11,11,55,1.08,4.76,4,205,6.9
2014,1,11,12,25,1.19,4.35,4.09,193,6.9
2014,1,11,12,55,1.17,4.55,4.07,200,6.9
2014,1,11,13,25,1.31,4.76,4.19,195,6.9
2014,1,11,13,55,1.46,4.76,4.31,195,6.9
2014,1,11,14,25,1.47,5,4.38,195,6.9
2014,1,11,14,55,1.67,5,4.54,195,6.9
2014,1,11,15,25,1.74,5.26,4.62,190,6.9
2014,1,11,15,55,1.91,5.56,4.82,198,6.9
2014,1,11,16,25,1.96,5.56,4.84,197,6.9
2014,1,11,16,55,2.07,5.56,5.04,204,6.9
2014,1,11,17,25,2.34,6.25,5.24,211,6.9
2014,1,11,17,55,2.21,5.88,5.26,211,6.9
2014,1,11,18,25,2.51,6.25,5.37,215,6.9
2014,1,11,18,55,2.63,6.67,5.52,217,6.9
2014,1,11,19,25,2.64,7.14,5.62,218,7
2014,1,11,19,55,2.61,6.67,5.57,221,7
2014,1,11,20,25,2.91,7.14,5.9,222,7
2014,1,11,20,55,2.53,6.67,5.55,215,7
2014,1,11,21,25,2.69,6.67,5.71,214,7
2014,1,11,21,55,2.51,7.14,5.69,218,7
2014,1,11,22,25,2.67,7.14,5.72,219,7
2014,1,11,22,55,2.84,7.14,5.81,208,7
2014,1,11,23,25,2.79,7.14,5.82,219,7
2014,1,11,23,55,3.22,7.69,6.22,207,7
2014,1,12,0,25,3.34,7.69,6.27,217,7
2014,1,12,0,55,3.89,8.33,6.81,204,6.9
2014,1,12,1,25,3.57,8.33,6.65,212,7
2014,1,12,1,55,3.93,8.33,7.06,214,7
2014,1,12,2,25,3.47,9.09,6.99,205,7
2014,1,12,2,55,3.72,9.09,7.34,205,7
2014,1,12,3,25,3.96,9.88,7.61,212,7
2014,1,12,3,55,4.65,9.88,8.12,217,7
2014,1,12,4,25,4.55,10.53,8.31,215,7
2014,1,12,4,55,4.71,11.11,8.49,214,6.9
2014,1,12,5,25,4.75,11.76,8.73,205,6.9
2014,1,12,5,55,4.85,11.11,8.94,214,6.9
2014,1,12,6,25,4.79,11.11,8.69,215,6.9
2014,1,12,6,55,4.93,11.76,8.83,207,6.9
2014,1,12,7,25,4.58,11.11,8.89,218,6.9
2014,1,12,7,55,4.93,12.5,9.16,202,6.9
2014,1,12,8,25,4.96,11.11,8.91,205,6.9
2014,1,12,8,55,4.78,11.11,8.85,208,7
2014,1,12,9,25,4.98,11.76,9.03,208,6.9
2014,1,12,9,55,4.33,11.11,8.79,200,6.9
2014,1,12,10,25,4.16,11.76,8.57,195,6.9
2014,1,12,10,55,4.76,11.76,9.05,207,6.9
2014,1,12,11,25,4.94,11.76,9.23,202,6.9
2014,1,12,11,55,4.7,12.5,9.28,205,6.9
2014,1,12,12,25,3.95,13.33,8.89,204,6.9
2014,1,12,12,55,4.44,11.76,9.39,204,6.9
2014,1,12,13,25,4.26,12.5,9.5,211,6.9
2014,1,12,13,55,4.39,11.76,9.2,207,6.9
2014,1,12,14,25,3.96,11.11,8.96,198,6.8
2014,1,12,14,55,3.94,12.5,9.02,200,6.8
2014,1,12,15,25,4.06,11.76,8.79,202,6.8
2014,1,12,15,55,4.2,11.76,9.05,207,6.8
2014,1,12,16,25,3.66,11.76,8.22,204,6.8
2014,1,12,16,55,3.7,11.76,7.91,201,6.8
2014,1,12,17,25,3.69,11.11,8.23,201,6.8
2014,1,12,17,55,3.71,11.11,8.01,217,6.8
2014,1,12,18,25,3.44,11.11,7.95,205,6.8
2014,1,12,18,55,3.56,11.11,7.84,201,6.8
2014,1,12,19,25,3.25,11.11,7.81,207,6.8
2014,1,12,19,55,3.25,10.53,7.52,212,6.8
2014,1,12,20,25,3.36,11.11,7.83,207,6.8
2014,1,12,20,55,3.33,11.11,7.84,187,6.8
2014,1,12,21,25,3.42,11.76,7.8,200,6.8
2014,1,12,21,55,3.07,11.11,7.67,209,6.8
2014,1,12,22,25,3.18,11.11,7.52,208,6.8
2014,1,12,22,55,3.1,11.76,7.41,198,6.8
2014,1,12,23,25,3,11.11,7.24,204,6.8
2014,1,12,23,55,2.95,10.53,7.35,208,6.8
2014,1,13,0,25,2.92,12.5,7.08,197,6.8
2014,1,13,0,55,3.04,11.76,7.34,200,6.8
2014,1,13,1,25,2.71,11.76,6.65,200,6.8
2014,1,13,1,55,2.92,11.11,6.8,211,6.8
2014,1,13,2,25,3.2,11.11,7.6,205,6.8
2014,1,13,2,55,2.77,11.11,7.05,208,6.8
2014,1,13,3,25,2.8,10.53,6.92,214,6.8
2014,1,13,3,55,2.92,10.53,7.19,214,6.8
2014,1,13,4,25,2.58,11.11,7.1,207,6.8
2014,1,13,4,55,2.83,11.11,7.21,212,6.8
2014,1,13,5,25,2.62,11.11,7.08,208,6.8
2014,1,13,5,55,2.68,11.11,7.05,198,6.8
2014,1,13,6,25,2.5,10.53,7,200,6.8
2014,1,13,6,55,2.69,11.76,7.02,205,6.8
2014,1,13,7,25,2.67,10.53,7.26,208,6.8
2014,1,13,7,55,2.48,11.11,7.2,209,6.9
2014,1,13,8,25,2.38,10.53,6.79,208,7
2014,1,13,8,55,2.42,9.88,6.68,211,7
2014,1,13,9,25,2.51,11.76,7,191,7
2014,1,13,9,55,2.24,11.11,6.66,205,7.1
2014,1,13,10,25,2.07,11.11,6.53,208,7.1
2014,1,13,10,55,2.43,10.53,7.28,204,7
2014,1,13,11,25,2.4,10.53,7.36,212,7
2014,1,13,11,55,2.05,11.11,7.04,205,7
2014,1,13,12,25,1.96,11.11,6.99,207,7
2014,1,13,12,55,2.2,10.53,7.47,215,6.9
2014,1,13,13,25,1.94,10.53,6.94,214,6.9
2014,1,13,13,55,1.83,11.11,7.05,214,7
2014,1,13,14,25,1.95,10.53,7.38,209,7
2014,1,13,14,55,2.02,11.11,7.61,204,7
2014,1,13,15,25,1.97,9.88,7.54,211,6.9
2014,1,13,15,55,1.91,10.53,7.47,208,7.2
2014,1,13,16,25,1.71,11.11,7.1,209,7.2
2014,1,13,16,55,1.75,11.11,7.23,209,7.2
2014,1,13,17,25,1.88,9.88,7.27,212,6.9
2014,1,13,17,55,1.75,9.88,7.05,211,6.9
2014,1,13,18,25,1.83,10.53,7.26,207,7
2014,1,13,18,55,1.72,10.53,6.85,217,7.3
2014,1,13,19,25,1.75,9.88,6.91,229,7.3
2014,1,13,19,55,1.66,10.53,6.68,215,7.4
2014,1,13,20,25,1.54,9.88,6.38,218,7.4
2014,1,13,20,55,1.44,10.53,6.03,204,7.4
2014,1,13,21,25,1.68,9.88,6.62,211,7.5
2014,1,13,21,55,1.45,10.53,5.71,215,7.5
2014,1,13,22,25,1.48,9.88,5.72,215,7.5
2014,1,13,22,55,1.51,9.09,5.53,219,7.5
2014,1,13,23,25,1.54,9.88,5.69,214,7.5
2014,1,13,23,55,1.45,9.88,5.39,219,7.5
2014,1,14,0,25,1.47,9.88,5.36,212,7.5
2014,1,14,0,55,1.46,9.88,5.33,218,7.5
2014,1,14,1,25,1.43,10.53,5.26,188,7.5
2014,1,14,1,55,1.47,9.09,5.32,217,7.5
2014,1,14,2,25,1.43,9.09,5.34,215,7.5
2014,1,14,2,55,1.4,4.76,5,231,7.5
2014,1,14,3,25,1.54,9.09,5.28,209,7.4
2014,1,14,3,55,1.55,5.26,5.11,229,7.4
2014,1,14,4,25,1.42,9.09,5.06,219,7.5
2014,1,14,4,55,1.52,9.88,5.12,207,7.4
2014,1,14,5,25,1.47,9.09,5.1,211,7.4
2014,1,14,5,55,1.51,9.88,5.12,191,7.4
2014,1,14,6,25,1.46,9.88,5.03,188,7.3
2014,1,14,6,55,1.57,9.09,5.12,201,7.4
2014,1,14,7,25,1.51,5.56,4.96,235,7.3
2014,1,14,7,55,1.51,5.26,4.93,229,7.4
2014,1,14,8,25,1.5,9.09,5.05,207,7.3
2014,1,14,8,55,1.41,9.09,4.92,209,7.4
2014,1,14,9,25,1.43,5.56,4.91,236,7.4
2014,1,14,9,55,1.42,5.56,4.92,229,7.4
2014,1,14,10,25,1.43,5.26,4.86,232,7.4
2014,1,14,10,55,1.48,5.26,4.96,233,7.4
2014,1,14,11,25,1.55,5.56,5.05,235,7.4
2014,1,14,11,55,1.53,5.56,5.06,236,7.4
2014,1,14,12,25,1.46,5.56,5.18,229,7.4
2014,1,14,12,55,1.38,5.88,5.26,226,7.4
2014,1,14,13,25,1.37,5.56,5.1,226,7.3
2014,1,14,13,55,1.48,5.56,5.33,228,7.3
2014,1,14,14,25,1.35,5.56,5.31,232,7.3
2014,1,14,14,55,1.23,9.09,5.35,200,7.3
2014,1,14,15,25,1.31,5.26,5.42,215,7.3
2014,1,14,15,55,1.25,9.09,5.39,194,7.3
2014,1,14,16,25,1.31,5.56,5.35,222,7.3
2014,1,14,16,55,1.35,5.56,5.1,218,7.3
2014,1,14,17,25,1.49,5.26,4.94,218,7.3
2014,1,14,17,55,1.53,5.56,4.93,224,7.4
2014,1,14,18,25,1.58,5.26,4.83,218,7.4
2014,1,14,18,55,1.59,5.56,4.98,225,7.4
2014,1,14,19,25,1.76,5.56,5.23,214,7.3
2014,1,14,19,55,1.84,5.56,5.22,221,7.4
2014,1,14,20,25,1.84,6.25,5.32,215,7.4
2014,1,14,20,55,1.94,6.67,5.5,215,7.3
2014,1,14,21,55,1.79,8.33,5.52,208,7.4
2014,1,14,22,25,2,7.69,5.79,214,7.4
2014,1,14,22,55,2,8.33,5.78,214,7.5
2014,1,14,23,25,2,7.69,5.82,208,7.5
2014,1,14,23,55,1.91,8.33,5.8,214,7.5
2014,1,15,0,25,1.8,7.69,5.86,212,7.5
2014,1,15,0,55,1.87,7.69,6.05,208,7.4
2014,1,15,1,25,1.72,8.33,5.86,204,7.4
2014,1,15,1,55,1.8,8.33,6.16,208,7.4
2014,1,15,2,25,1.71,8.33,6.15,197,7.4
2014,1,15,2,55,1.71,8.33,6.04,200,7.4
2014,1,15,3,25,1.66,8.33,5.79,197,7.4
2014,1,15,3,55,1.83,8.33,5.95,195,7.4
2014,1,15,4,25,1.81,8.33,5.63,194,7.4
2014,1,15,4,55,2,9.09,5.74,198,7.3
2014,1,15,5,25,2.1,9.09,6.07,195,7.3
2014,1,15,5,55,2.04,9.09,6.04,204,7.3
2014,1,15,6,25,2.21,9.09,6.41,200,7.3
2014,1,15,6,55,2.2,9.88,6.77,208,7.3
2014,1,15,7,25,2.29,9.09,7.07,208,7.2
2014,1,15,7,55,2.54,9.88,7.62,195,7.2
2014,1,15,8,25,2.89,9.88,7.95,202,7.2
2014,1,15,8,55,2.56,9.88,7.85,200,7.1
2014,1,15,9,25,2.56,10.53,8.05,191,7.1
2014,1,15,9,55,2.58,9.88,7.9,207,7.1
2014,1,15,10,25,2.8,9.88,8.08,200,7.1
2014,1,15,10,55,2.43,10.53,8.02,212,7.2
2014,1,15,11,25,2.59,10.53,8.37,207,7.3
2014,1,15,11,55,2.82,9.88,8.55,205,7.3
2014,1,15,12,25,2.23,10.53,7.96,198,7.3
2014,1,15,12,55,2.67,9.88,8.48,207,7.3
2014,1,15,13,25,2.52,10.53,8.11,200,7.3
2014,1,15,13,55,2.67,10.53,8.44,201,7.4
2014,1,15,14,25,2.69,9.88,8.47,201,7.4
2014,1,15,14,55,2.78,11.11,8.85,197,7.4
2014,1,15,15,25,2.63,9.88,8.51,208,7.4
2014,1,15,15,55,2.97,9.88,8.67,207,7.5
2014,1,15,16,25,2.7,10.53,8.65,205,7.4
2014,1,15,16,55,2.72,9.88,8.61,197,7.5
2014,1,15,17,25,2.62,10.53,8.71,204,7.5
2014,1,15,17,55,2.44,9.88,8.35,201,7.5
2014,1,15,18,25,2.52,9.88,8.39,211,7.5
2014,1,15,18,55,2.5,9.88,8.38,204,7.4
2014,1,15,19,25,2.52,9.88,8.3,208,7.5
2014,1,15,19,55,2.59,9.88,8.13,207,7.4
2014,1,15,20,25,2.47,9.88,7.96,202,7.4
2014,1,15,20,55,2.18,9.09,7.61,209,7.5
2014,1,15,21,25,2.4,9.09,7.74,204,7.4
2014,1,15,21,55,2.31,9.09,7.71,204,7.5
2014,1,15,22,25,2.38,9.09,7.79,208,7.5
2014,1,15,22,55,2.33,9.09,7.65,212,7.5
2014,1,15,23,25,2.27,9.88,7.55,204,7.4
2014,1,15,23,55,2.09,9.09,7.44,214,7.5
2014,1,16,0,25,2.23,9.88,7.44,207,7.4
2014,1,16,0,55,2.27,9.88,7.54,204,7.4
2014,1,16,1,25,2.12,9.09,7.39,205,7.5
2014,1,16,1,55,2.06,9.09,7.32,204,7.5
2014,1,16,2,25,1.81,9.09,7.22,208,7.5
2014,1,16,2,55,1.84,9.88,7.28,193,7.5
2014,1,16,3,25,1.98,9.09,7.56,195,7.4
2014,1,16,3,55,1.64,9.09,7.07,204,7.4
2014,1,16,4,25,1.81,9.09,7.36,200,7.4
2014,1,16,4,55,1.62,9.09,7.13,200,7.4
2014,1,16,5,25,1.65,9.09,7.23,193,7.4
2014,1,16,5,55,1.42,9.09,6.97,186,7.4
2014,1,16,6,25,1.58,9.09,7.42,193,7.4
2014,1,16,6,55,1.42,9.09,7.03,194,7.4
2014,1,16,7,25,1.35,9.09,6.9,197,7.4
2014,1,16,7,55,1.41,9.09,7.08,184,7.4
2014,1,16,8,25,1.22,8.33,6.72,193,7.4
2014,1,16,8,55,1.28,9.09,6.83,176,7.4
2014,1,16,9,25,1.13,8.33,6.31,186,7.4
2014,1,16,9,55,1.28,9.09,6.71,179,7.4
2014,1,16,10,25,1.3,8.33,6.75,201,7.4
2014,1,16,10,55,1.22,8.33,6.53,193,7.4
2014,1,16,11,25,1.17,8.33,6.62,184,7.5
2014,1,16,11,55,1.28,8.33,6.74,186,7.5
2014,1,16,12,25,1.11,9.09,6.28,176,7.6
2014,1,16,12,55,1.18,8.33,6.39,179,7.7
2014,1,16,13,25,1.13,8.33,6.3,198,7.8
2014,1,16,13,55,1.14,8.33,6.4,190,7.8
2014,1,16,14,25,1.17,8.33,6.5,188,7.9
2014,1,16,14,55,1.25,8.33,6.67,179,7.9
2014,1,16,15,25,1.18,8.33,6.58,183,7.9
2014,1,16,15,55,1.21,8.33,6.75,183,7.9
2014,1,16,16,25,1.09,9.09,6.6,167,7.8
2014,1,16,18,55,1.12,8.33,6.76,179,7.5
2014,1,16,19,25,1.15,8.33,6.76,180,7.5
2014,1,16,19,55,1.13,8.33,6.84,176,7.4
2014,1,16,20,25,1.14,8.33,6.79,184,7.4
2014,1,16,20,55,1.14,7.69,6.76,170,7.4
2014,1,16,21,25,1.11,8.33,6.83,174,7.4
2014,1,16,21,55,1.27,8.33,7,174,7.3
2014,1,16,22,25,1.22,8.33,6.87,164,7.3
2014,1,16,22,55,1.26,9.09,7.04,166,7.3
2014,1,16,23,25,1.31,9.09,7.03,164,7.3
2014,1,16,23,55,1.36,8.33,7.12,169,7.3
2014,1,17,0,25,1.34,8.33,6.89,180,7.3
2014,1,17,0,55,1.39,8.33,6.82,172,7.3
2014,1,17,1,25,1.36,9.88,6.85,170,7.3
2014,1,17,1,55,1.36,9.09,6.88,170,7.4
2014,1,17,2,25,1.22,9.09,6.77,167,7.4
2014,1,17,2,55,1.31,9.09,7.19,173,7.4
2014,1,17,3,25,1.29,9.09,7.18,173,7.4
2014,1,17,3,55,1.3,9.09,7.32,169,7.4
2014,1,17,4,25,1.25,9.09,7.47,169,7.4
2014,1,17,4,55,1.27,9.09,7.55,169,7.4
2014,1,17,5,25,1.21,9.09,7.57,169,7.4
2014,1,17,7,25,1.17,8.33,7.52,173,7.4
2014,1,17,7,55,1.33,9.09,7.32,166,7.4
2014,1,17,8,25,1.31,8.33,6.96,174,7.4
2014,1,17,8,55,1.17,8.33,6.79,181,7.4
2014,1,17,9,25,1.25,9.09,7.02,172,7.4
2014,1,17,9,55,1.16,9.09,6.65,162,7.3
2014,1,17,10,25,1.23,8.33,6.77,170,7.3
2014,1,17,10,55,1.16,8.33,6.51,173,7.4
2014,1,17,11,25,1.17,9.09,6.71,166,7.3
2014,1,17,11,55,1.22,7.69,6.8,172,7.4
2014,1,17,12,25,1.29,8.33,6.46,174,7.4
2014,1,17,12,55,1.24,8.33,6.05,181,7.4
2014,1,17,13,25,1.25,9.09,6.15,163,7.5
2014,1,17,13,55,1.24,7.69,6.29,183,7.5
2014,1,17,14,25,1.3,8.33,6.39,173,7.6
2014,1,17,14,55,1.18,7.69,5.96,184,7.6
2014,1,17,15,25,1.26,8.33,6.26,173,7.7
2014,1,17,15,55,1.23,7.69,6.01,183,7.7
2014,1,17,16,25,1.25,8.33,6.22,174,7.7
2014,1,17,16,55,1.26,9.09,6.3,162,7.7
2014,1,17,17,25,1.2,9.09,6.43,169,7.7
2014,1,17,17,55,1.26,8.33,6.54,173,7.6
2014,1,17,18,25,1.29,8.33,6.58,167,7.5
2014,1,17,18,55,1.36,9.09,6.63,169,7.5
2014,1,17,19,25,1.39,9.09,6.75,166,7.5
2014,1,17,19,55,1.29,9.09,6.52,169,7.4
2014,1,17,20,25,1.38,11.11,7.02,166,7.4
2014,1,17,20,55,1.31,9.09,6.54,167,7.4
2014,1,17,21,25,1.29,10.53,6.57,159,7.3
2014,1,17,21,55,1.29,9.09,6.52,156,6.9
2014,1,17,22,25,1.41,9.88,6.79,172,6.7
2014,1,17,22,55,1.42,9.88,6.54,174,6.9
2014,1,17,23,25,1.36,8.33,6.1,172,7.1
2014,1,17,23,55,1.4,9.88,6.19,172,7.2
2014,1,18,0,25,1.43,9.09,6.24,172,7.3
2014,1,18,1,25,1.44,9.09,6.23,172,7.3
2014,1,18,1,55,1.39,9.09,5.92,172,7.3
2014,1,18,2,25,1.45,9.88,6.12,160,7.4
2014,1,18,2,55,1.46,9.09,6.03,174,7.4
2014,1,18,3,25,1.41,8.33,5.97,174,7.4
2014,1,18,3,55,1.52,9.88,6.2,164,7.5
2014,1,18,4,25,1.46,9.09,5.89,174,7.5
2014,1,18,4,55,1.46,9.09,6.11,169,7.5
2014,1,18,5,25,1.41,9.09,5.66,169,7.5
2014,1,18,5,55,1.5,9.88,6.22,166,7.5
2014,1,18,6,25,1.42,9.88,6,166,7.4
2014,1,18,6,55,1.41,9.09,6.1,167,7.3
2014,1,18,7,25,1.36,9.88,6.04,160,7.3
2014,1,18,7,55,1.35,9.88,6.15,159,7.3
2014,1,18,8,25,1.31,9.09,6.22,169,7.3
2014,1,18,8,55,1.25,9.09,6.21,167,7.3
2014,1,18,9,25,1.25,9.09,6.61,163,7.3
2014,1,18,9,55,1.2,9.09,6.52,169,7.3
2014,1,18,10,25,1.22,9.09,6.59,163,7.3
2014,1,18,10,55,1.19,9.09,6.22,164,7.3
2014,1,18,11,25,1.29,9.09,6.38,164,7.3
2014,1,18,11,55,1.2,8.33,6.06,173,7.4
2014,1,18,12,25,1.2,8.33,5.63,177,7.5
2014,1,18,12,55,1.31,9.09,5.29,176,7.6
2014,1,18,13,25,1.39,9.88,5.27,159,7.7
2014,1,18,13,55,1.36,8.33,4.84,169,7.8
2014,1,18,14,25,1.46,4.17,4.8,174,7.8
2014,1,18,14,55,1.6,4.35,4.92,166,8.1
2014,1,18,15,25,1.68,4.76,4.95,173,8.2
2014,1,18,15,55,1.63,5,4.98,160,8.2
2014,1,18,16,25,1.59,4.55,5.05,164,8.2
2014,1,18,16,55,1.67,5.26,5.33,164,8.2
2014,1,18,17,25,1.61,5.26,5.31,157,8.2
2014,1,18,17,55,1.71,5.88,5.41,155,8.1
2014,1,18,18,25,1.89,5.88,5.59,155,8
2014,1,18,18,55,1.69,5.88,5.58,156,7.9
2014,1,18,19,25,1.65,5.88,5.61,156,7.9
2014,1,18,19,55,1.6,5.88,5.17,159,7.8
2014,1,18,20,25,1.59,8.33,5.21,184,7.8
2014,1,18,20,55,1.47,5.56,5.44,155,7.7
2014,1,18,21,25,1.51,5.88,5.59,176,7.5
2014,1,18,21,55,1.48,8.33,5.62,173,7.5
2014,1,18,22,25,1.54,6.67,5.59,198,7.4
2014,1,18,22,55,1.45,5.56,5.41,200,7.3
2014,1,18,23,25,1.74,7.14,5.38,209,7.4
2014,1,18,23,55,1.8,5.88,5.18,218,7.4
2014,1,19,0,25,1.95,7.14,5.17,238,7.4
2014,1,19,0,55,2,6.25,5.27,236,7.3
2014,1,19,1,25,1.96,6.25,5.13,239,7.3
2014,1,19,1,55,2.15,6.67,5.37,242,7.3
2014,1,19,2,25,2.19,5.88,5.31,262,7.3
2014,1,19,2,55,2.26,6.67,5.42,249,7.4
2014,1,19,3,25,2.11,6.25,5.34,250,7.4
2014,1,19,3,55,2.16,6.25,5.49,257,7.4
2014,1,19,4,25,2.19,6.25,5.35,263,7.4
2014,1,19,8,55,2.05,6.67,5.38,259,7.3
2014,1,19,9,25,1.98,6.67,5.41,253,7.3
2014,1,19,9,55,1.99,8.33,5.45,226,7.3
2014,1,19,10,25,2.17,7.69,5.77,238,7.3
2014,1,19,10,55,2.14,7.69,5.63,249,7.3
2014,1,19,11,25,2.1,7.69,5.54,243,7.3
2014,1,19,11,55,2.09,7.69,5.39,247,7.4
2014,1,19,12,25,2.15,7.14,5.43,250,7.4
2014,1,19,12,55,2.11,7.14,5.38,242,7.5
2014,1,19,13,25,2.02,7.69,5.17,243,7.7
2014,1,19,13,55,2.16,7.14,5.38,254,7.8
2014,1,19,14,25,2.25,7.69,5.46,238,7.9
2014,1,19,14,55,2.32,7.14,5.48,243,7.9
2014,1,19,15,25,2.45,6.67,5.56,253,8.1
2014,1,19,15,55,2.47,6.67,5.61,257,8
2014,1,19,16,25,2.82,7.14,5.76,247,8
2014,1,19,16,55,2.63,6.67,5.68,256,8
2014,1,19,17,25,2.95,7.14,5.98,252,7.9
2014,1,19,17,55,2.91,7.69,6.01,242,7.9
2014,1,19,18,25,2.82,8.33,5.83,226,7.9
2014,1,19,18,55,3.03,7.14,6.1,253,7.8
2014,1,19,19,25,3.11,7.14,6.21,256,7.8
2014,1,19,19,55,3.12,7.69,6.15,243,7.8
2014,1,19,20,25,2.94,7.14,6.09,250,7.8
2014,1,19,20,55,3.16,7.69,6.24,242,7.7
2014,1,19,21,25,3.12,7.69,6.15,243,7.7
2014,1,19,21,55,2.96,8.33,6.06,238,7.7
2014,1,19,22,25,3.08,7.69,6.12,243,7.7
2014,1,19,22,55,2.88,7.69,6.02,245,7.7
2014,1,19,23,25,3,7.14,6.05,266,7.7
2014,1,19,23,55,3.31,7.14,6.2,260,7.7
2014,1,20,0,25,3.31,7.69,6.14,243,7.8
2014,1,20,0,55,3.07,7.69,5.94,250,7.8
2014,1,20,1,25,3.06,7.69,6.04,252,7.8
2014,1,20,1,55,3.22,7.69,6.09,250,7.8
2014,1,20,2,25,3.2,7.69,6.16,247,7.8
2014,1,20,2,55,3.33,8.33,6.21,240,7.8
2014,1,20,3,25,3.02,8.33,6.22,239,7.9
2014,1,20,3,55,3.29,8.33,6.29,236,7.9
2014,1,20,4,25,3.26,8.33,6.31,239,8
2014,1,20,4,55,3.2,7.69,6.11,245,8
2014,1,20,5,25,3.45,7.69,6.45,245,8
2014,1,20,5,55,3.34,8.33,6.34,239,8
2014,1,20,6,25,3.61,8.33,6.62,240,7.9
2014,1,20,6,55,3.31,8.33,6.32,242,7.9
2014,1,20,7,25,3.38,7.69,6.38,245,7.9
2014,1,20,7,55,3.35,8.33,6.33,240,7.9
2014,1,20,8,25,3.17,8.33,6.4,239,7.9
2014,1,20,8,55,3.21,8.33,6.34,240,7.8
2014,1,20,9,25,3.22,7.69,6.32,250,7.8
2014,1,20,9,55,3.29,7.69,6.32,249,7.7
2014,1,20,10,25,3.19,7.69,6.34,243,7.8
2014,1,20,10,55,3.2,9.09,6.44,232,7.7
2014,1,20,11,25,3.12,9.09,6.18,233,7.7
2014,1,20,11,55,3.1,8.33,6.34,238,7.7
2014,1,20,12,25,2.86,7.69,6.06,246,7.7
2014,1,20,12,55,2.89,7.69,6.23,243,7.7
2014,1,20,13,25,3.16,9.09,6.4,229,7.6
2014,1,20,13,55,3.01,9.09,6.36,224,7.6
2014,1,20,14,25,3.03,9.09,6.23,225,7.7
2014,1,20,14,55,2.83,9.09,6.27,225,7.6
2014,1,20,15,25,2.82,8.33,6.32,232,7.6
2014,1,20,15,55,2.65,9.09,6.21,225,7.6
2014,1,20,16,25,2.65,9.09,6.17,231,7.6
2014,1,20,16,55,2.66,9.09,6.25,225,7.5
2014,1,20,17,25,2.52,9.09,6.19,225,7.5
2014,1,20,17,55,2.44,8.33,5.92,231,7.5
2014,1,20,18,25,2.32,8.33,6.04,231,7.4
2014,1,20,18,55,2.33,8.33,5.88,229,7.3
2014,1,20,19,25,2.13,9.09,5.79,222,7.3
2014,1,20,19,55,2.13,9.09,5.91,225,7.3
2014,1,20,20,25,2.04,9.09,5.83,225,7.3
2014,1,20,20,55,2.02,7.69,5.64,233,7.2
2014,1,20,21,25,2.03,8.33,5.71,228,7.2
2014,1,20,21,55,2.05,9.09,5.66,221,7.2
2014,1,20,22,55,2.14,8.33,5.81,229,6.9
2014,1,20,23,25,2.06,8.33,5.56,225,6.8
2014,1,20,23,55,2.14,8.33,5.53,229,6.8
2014,1,21,0,25,2.06,7.69,5.21,233,6.8
2014,1,21,0,55,2.21,8.33,5.73,231,6.7
2014,1,21,1,25,2.13,8.33,5.55,224,6.8
2014,1,21,1,55,2.14,8.33,5.49,226,6.8
2014,1,21,2,25,2.16,7.69,5.64,229,6.9
2014,1,21,2,55,2.15,8.33,5.68,229,6.9
2014,1,21,3,25,2.13,8.33,5.85,222,7
2014,1,21,3,55,2.11,8.33,5.81,221,7.1
2014,1,21,4,25,1.87,7.69,5.52,231,7.1
2014,1,21,4,55,1.88,9.09,5.46,224,7.1
2014,1,21,5,25,1.88,8.33,5.53,229,7
2014,1,21,5,55,1.98,9.09,5.43,225,7
2014,1,21,6,25,1.93,8.33,5.25,225,7
2014,1,21,6,55,1.98,9.09,5.54,221,7
2014,1,21,7,25,1.89,9.09,5.37,221,7
2014,1,21,7,55,1.76,9.09,5.49,224,7
2014,1,21,8,25,1.7,7.69,5.32,226,6.9
2014,1,21,8,55,1.66,9.09,5.52,221,6.9
2014,1,21,9,25,1.76,9.09,5.76,222,6.9
2014,1,21,9,55,1.81,8.33,5.86,224,6.9
2014,1,21,10,25,1.71,9.09,6.01,222,6.8
2014,1,21,10,55,1.59,9.09,5.7,229,6.7
2014,1,21,11,25,1.55,9.09,5.31,224,6.6
2014,1,21,11,55,1.5,9.09,5.47,232,6.6
2014,1,21,12,25,1.56,9.09,5.78,226,6.6
2014,1,21,12,55,1.44,9.09,5.8,229,6.6
2014,1,21,13,25,1.42,9.09,5.93,231,6.6
2014,1,21,13,55,1.31,9.09,5.58,228,6.6
2014,1,21,14,25,1.34,9.09,5.83,229,6.6
2014,1,21,14,55,1.37,8.33,5.98,231,6.6
2014,1,21,15,25,1.33,8.33,5.98,231,6.6
2014,1,21,15,55,1.13,8.33,5.28,231,6.6
2014,1,21,16,25,1.15,8.33,5.57,235,6.6
2014,1,21,16,55,1.07,8.33,5.5,235,6.7
2014,1,21,17,25,1.11,8.33,5.21,225,6.6
2014,1,21,17,55,1.17,8.33,5.22,231,6.6
2014,1,21,18,25,1.14,8.33,4.6,224,6.6
