YY,MM,DD,hh,mm,WVHT_m,DPD_sec,APD_sec,MWD_degT,WTMP_degC
2013,1,11,5,55,0.97,3.7,3.55,356,9
2013,1,11,6,25,0.88,3.85,3.43,353,9
2013,1,11,6,55,0.84,3.85,3.46,0,9
2013,1,11,7,25,0.86,3.7,3.47,7,9
2013,1,11,7,55,0.86,3.7,3.54,24,9
2013,1,11,8,25,0.89,3.85,3.59,38,9
2013,1,11,8,55,0.79,4,3.63,28,9
2013,1,11,9,25,0.73,4,3.56,34,9
2013,1,11,9,55,0.66,4.17,3.57,27,9.1
2013,1,11,10,25,0.64,3.7,3.57,31,9.1
2013,1,11,10,55,0.62,3.7,3.68,35,9.2
2013,1,11,11,25,0.57,3.57,3.57,25,9.2
2013,1,11,11,55,0.57,3.57,3.65,29,9.2
2013,1,11,12,25,0.57,3.23,3.64,51,9.2
2013,1,11,12,55,0.57,3.12,3.71,58,9.3
2013,1,11,13,25,0.57,3.33,3.84,59,9.3
2013,1,11,13,55,0.58,3.23,3.78,55,9.3
2013,1,11,14,25,0.54,3.03,3.86,73,9.3
2013,1,11,14,55,0.55,3.03,3.77,63,9.3
2013,1,11,15,25,0.54,9.09,3.85,180,9.3
2013,1,11,15,55,0.52,2.86,3.73,60,9.3
2013,1,11,16,25,0.52,9.09,3.65,181,9.3
2013,1,11,16,55,0.5,9.09,3.7,177,9.3
2013,1,11,17,25,0.49,8.33,3.7,180,9.3
2013,1,11,17,55,0.46,10.53,3.7,190,9.2
2013,1,11,18,25,0.48,9.09,3.62,184,9.1
2013,1,11,18,55,0.49,9.88,3.96,188,9.1
2013,1,11,19,25,0.48,9.88,3.99,195,9.1
2013,1,11,19,55,0.46,9.88,4.04,198,9
2013,1,11,20,25,0.48,8.33,4.29,179,9
2013,1,11,20,55,0.5,6.67,4.39,142,9
2013,1,11,21,25,0.49,8.33,4.39,186,9
2013,1,11,21,55,0.5,5.88,4.32,131,9
2013,1,11,22,25,0.54,9.09,4.37,172,8.9
2013,1,11,22,55,0.53,9.09,4.02,201,9
2013,1,11,23,25,0.55,9.09,4.02,183,9
2013,1,11,23,55,0.6,9.09,3.93,180,9
2013,1,12,0,25,0.62,8.33,3.55,143,9
2013,1,12,0,55,0.68,3.03,3.55,163,9
2013,1,12,1,25,0.77,3.03,3.52,166,9
2013,1,12,1,55,0.83,3.45,3.51,148,9.1
2013,1,12,2,25,0.9,3.45,3.63,157,9.1
2013,1,12,2,55,0.97,4,3.73,149,9.1
2013,1,12,3,25,1,4,3.79,153,9
2013,1,12,3,55,1.04,4,3.86,152,9
2013,1,12,4,25,1.04,4,3.89,160,9
2013,1,12,4,55,1.12,4.55,3.94,152,9
2013,1,12,5,25,1.13,4.35,3.88,153,9
2013,1,12,5,55,1.3,4.55,4.12,157,9
2013,1,12,6,25,1.34,4.76,4.15,163,9
2013,1,12,6,55,1.34,4.76,4.12,160,9
2013,1,12,7,25,1.45,5,4.27,159,8.9
2013,1,12,7,55,1.4,5,4.26,163,8.9
2013,1,12,8,25,1.39,5,4.17,152,8.9
2013,1,12,8,55,1.51,5,4.24,162,8.9
2013,1,12,9,25,1.47,4.76,4.19,153,8.9
2013,1,12,9,55,1.53,5,4.28,159,8.9
2013,1,12,10,25,1.57,5.26,4.36,166,8.9
2013,1,12,10,55,1.56,5,4.42,163,8.9
2013,1,12,11,25,1.44,5,4.32,152,8.9
2013,1,12,11,55,1.45,5,4.35,155,9
2013,1,12,12,25,1.57,5,4.42,157,9.1
2013,1,12,12,55,1.5,5.88,4.38,176,9.1
2013,1,12,13,25,1.58,5.26,4.49,163,9.1
2013,1,12,13,55,1.61,5.26,4.69,159,9.2
2013,1,12,14,25,1.53,5.26,4.68,148,9.2
2013,1,12,14,55,1.62,5.26,4.79,159,9.2
2013,1,12,15,25,1.5,5.56,4.79,169,9.2
2013,1,12,15,55,1.51,5.26,4.75,156,9.2
2013,1,12,16,25,1.6,5.56,4.89,169,9.2
2013,1,12,16,55,1.52,6.25,4.86,188,9.2
2013,1,12,17,25,1.51,5,4.91,153,9.1
2013,1,12,17,55,1.58,6.67,5.08,184,9.1
2013,1,12,18,25,1.52,6.67,4.99,184,9
2013,1,12,18,55,1.49,5.26,4.87,170,8.9
2013,1,12,19,25,1.41,6.25,4.71,183,8.9
2013,1,12,19,55,1.5,6.67,4.92,184,8.9
2013,1,12,20,25,1.42,6.25,4.99,179,8.9
2013,1,12,20,55,1.53,6.67,5.19,186,8.9
2013,1,12,21,25,1.52,6.67,5.2,179,8.8
2013,1,12,21,55,1.46,6.67,5.01,176,8.8
2013,1,12,22,25,1.39,6.67,5.06,183,8.8
2013,1,12,22,55,1.46,6.67,5.21,180,8.8
2013,1,12,23,25,1.37,6.67,5.16,179,8.9
2013,1,12,23,55,1.47,6.25,5.41,186,8.9
2013,1,13,0,25,1.34,6.67,5.22,181,8.9
2013,1,13,0,55,1.34,5.88,5.25,183,8.9
2013,1,13,1,25,1.32,6.67,5.37,188,8.9
2013,1,13,1,55,1.33,6.67,5.48,184,8.9
2013,1,13,2,25,1.29,6.25,5.61,187,8.9
2013,1,13,2,55,1.22,7.14,5.77,186,8.9
2013,1,13,3,25,1.29,6.67,5.79,190,8.9
2013,1,13,3,55,1.24,6.67,5.84,181,8.9
2013,1,13,4,25,1.19,6.67,5.9,186,8.9
2013,1,13,4,55,1.24,5.88,6.13,183,9
2013,1,13,5,25,1.18,7.14,6.13,186,8.9
2013,1,13,5,55,1.18,6.67,6.06,184,9
2013,1,13,6,25,1.21,7.14,6.37,183,8.9
2013,1,13,6,55,1.15,6.67,6.27,188,8.9
2013,1,13,7,25,1.17,13.33,6.41,155,8.9
2013,1,13,7,55,1.12,12.5,6.33,155,8.9
2013,1,13,8,25,1.21,13.33,6.46,157,8.9
2013,1,13,8,55,1.15,6.25,6.34,191,8.9
2013,1,13,9,25,1.2,11.76,6.54,149,8.8
2013,1,13,9,55,1.25,11.76,6.61,152,8.8
2013,1,13,10,25,1.2,6.67,6.55,176,8.8
2013,1,13,10,55,1.16,6.67,6.51,183,8.8
2013,1,13,11,25,1.12,11.76,6.4,159,8.7
2013,1,13,11,55,1.11,12.5,6.4,155,8.7
2013,1,13,12,25,1.19,13.33,6.69,155,8.7
2013,1,13,12,55,1.24,12.5,6.78,150,8.7
2013,1,13,13,25,1.17,11.76,6.67,148,8.8
2013,1,13,13,55,1.18,11.76,6.86,153,8.9
2013,1,13,14,25,1.1,13.33,6.78,153,8.9
2013,1,13,14,55,1.12,12.5,6.73,146,9
2013,1,13,15,25,1.15,11.76,6.67,152,9.1
2013,1,13,15,55,1.1,12.5,6.79,156,9.2
2013,1,13,16,25,1.14,11.76,7.02,152,9.2
2013,1,13,16,55,1.18,11.76,7.25,148,9.2
2013,1,13,17,25,1.03,13.33,7.09,157,9.5
2013,1,13,17,55,1.08,9.88,7.19,153,9.3
2013,1,13,18,25,1.12,11.76,7.38,150,9.3
2013,1,13,18,55,0.99,12.5,6.96,150,9.3
2013,1,13,19,25,1.06,11.11,7.43,153,9.2
2013,1,13,19,55,1.07,13.33,7.29,159,9.1
2013,1,13,20,25,0.98,13.33,7.4,160,9.1
2013,1,13,20,55,1.11,11.76,7.35,155,9
2013,1,13,21,25,1.06,13.33,7.2,162,8.9
2013,1,13,21,55,1.07,12.5,6.86,163,8.9
2013,1,13,22,25,1.1,12.5,7.26,160,8.9
2013,1,13,22,55,1.09,12.5,6.59,155,8.9
2013,1,13,23,25,1.11,11.76,6.29,153,8.9
2013,1,13,23,55,1.19,11.76,6.2,150,8.8
2013,1,14,0,25,1.11,11.11,6.04,152,8.8
2013,1,14,0,55,1.08,11.11,5.77,149,8.7
2013,1,14,1,25,1.16,10.53,5.91,157,8.7
2013,1,14,1,55,1.11,11.11,5.8,152,8.7
2013,1,14,2,25,1.08,11.76,5.75,153,8.7
2013,1,14,2,55,1.14,11.11,6.23,150,8.7
2013,1,14,3,25,1.03,11.11,6.27,156,8.7
2013,1,14,3,55,1.07,11.11,6.63,150,8.7
2013,1,14,4,25,1.04,10.53,6.76,150,8.9
2013,1,14,4,55,1.03,11.76,6.64,150,8.9
2013,1,14,5,25,1.09,9.88,6.6,152,8.9
2013,1,14,5,55,1.12,11.76,6.69,152,8.9
2013,1,14,6,25,1.07,9.88,6.46,152,8.9
2013,1,14,6,55,1.07,11.11,6.83,157,8.9
2013,1,14,7,25,1.1,11.11,6.76,156,8.9
2013,1,14,8,25,1.16,11.11,6.41,152,8.9
2013,1,14,8,55,1.15,10.53,5.8,153,8.8
2013,1,14,9,25,1.11,11.11,5.61,149,8.7
2013,1,14,9,55,1.11,11.76,5.62,152,8.7
2013,1,14,10,25,1.21,10.53,5.93,152,8.7
2013,1,14,10,55,1.25,10.53,6.12,152,8.7
2013,1,14,11,25,1.22,11.76,6.01,157,8.7
2013,1,14,11,55,1.23,10.53,5.85,152,8.7
2013,1,14,12,25,1.24,10.53,5.87,149,8.7
2013,1,14,12,55,1.3,9.88,5.95,150,8.8
2013,1,14,13,25,1.33,10.53,5.82,146,8.8
2013,1,14,13,55,1.3,10.53,5.59,141,8.8
2013,1,14,14,25,1.47,11.11,5.83,150,8.8
2013,1,14,14,55,1.28,9.88,5.64,146,8.9
2013,1,14,15,25,1.29,9.88,5.81,142,8.9
2013,1,14,15,55,1.31,9.88,6.01,155,8.9
2013,1,14,16,25,1.2,12.5,5.93,145,9
2013,1,14,16,55,1.23,11.11,5.82,152,9
2013,1,14,17,25,1.25,10.53,5.91,146,9
2013,1,14,17,55,1.22,12.5,6,150,9.1
2013,1,14,18,25,1.25,10.53,6.06,152,9.1
2013,1,14,18,55,1.2,9.88,6.02,152,9
2013,1,14,19,25,1.19,12.5,5.99,155,9
2013,1,14,19,55,1.21,12.5,6.47,157,9
2013,1,14,20,25,1.38,11.76,6.93,153,9
2013,1,14,20,55,1.3,9.88,6.52,149,8.9
2013,1,14,21,25,1.25,11.76,6.26,153,8.8
2013,1,14,21,55,1.21,10.53,6.34,150,8.8
2013,1,14,22,25,1.21,11.76,6.28,156,8.8
2013,1,14,22,55,1.27,11.76,6.21,157,8.8
2013,1,14,23,25,1.25,11.76,5.97,157,8.8
2013,1,14,23,55,1.27,11.76,6.04,152,8.8
2013,1,15,0,25,1.25,11.76,5.95,152,8.8
2013,1,15,0,55,1.21,11.76,5.63,153,8.8
2013,1,15,1,25,1.26,11.76,5.56,156,8.7
2013,1,15,1,55,1.26,9.88,5.32,149,8.7
2013,1,15,2,25,1.36,11.11,5.44,150,8.7
2013,1,15,2,55,1.29,11.11,4.82,152,8.7
2013,1,15,3,25,1.33,11.11,5.16,148,8.7
2013,1,15,3,55,1.36,11.11,4.99,148,8.7
2013,1,15,4,25,1.37,10.53,4.81,150,8.7
2013,1,15,4,55,1.26,10.53,4.58,149,8.7
2013,1,15,5,25,1.32,9.88,4.62,156,8.8
2013,1,15,5,55,1.32,11.11,4.69,149,8.8
2013,1,15,6,25,1.33,11.11,4.39,150,8.8
2013,1,15,6,55,1.24,11.76,4.62,153,8.8
2013,1,15,7,25,1.24,4,4.56,6,8.8
2013,1,15,7,55,1.17,11.11,4.75,150,8.7
2013,1,15,8,25,1.12,11.11,4.88,152,8.7
2013,1,15,8,55,1.05,9.88,4.85,153,8.6
2013,1,15,9,25,1.06,9.88,4.91,156,8.6
2013,1,15,9,55,0.92,9.09,4.69,150,8.6
2013,1,15,10,25,1.07,9.88,5.55,157,8.6
2013,1,15,10,55,0.89,10.53,4.64,159,8.5
2013,1,15,11,55,1.07,9.88,5.06,148,8.5
2013,1,15,12,25,1.01,10.53,5.05,150,8.5
2013,1,15,12,55,0.97,10.53,4.82,145,8.5
2013,1,15,13,25,1,9.88,5.17,149,8.5
2013,1,15,13,55,1,9.88,5.1,150,8.6
2013,1,15,14,25,0.94,9.09,4.85,152,8.6
2013,1,15,14,55,0.88,11.76,4.81,148,8.6
2013,1,15,15,25,1,9.88,5.25,153,8.7
2013,1,15,15,55,0.92,11.11,5.1,150,8.7
2013,1,15,16,25,0.92,11.11,5.33,148,8.7
2013,1,15,16,55,0.95,11.11,5.25,148,8.7
2013,1,15,17,25,0.92,11.11,5.22,152,8.7
2013,1,15,17,55,0.98,11.76,5.25,153,8.7
2013,1,15,19,55,0.86,11.11,5.09,150,8.7
2013,1,15,20,25,0.79,11.76,5.06,150,8.7
2013,1,15,22,55,0.7,10.53,6.32,156,8.6
2013,1,15,23,25,0.71,11.76,6.14,155,8.5
2013,1,15,23,55,0.78,11.11,6.72,150,8.5
2013,1,16,0,25,0.7,11.11,6.55,155,8.5
2013,1,16,0,55,0.7,10.53,6.46,153,8.5
2013,1,16,1,25,0.76,11.11,6.51,152,8.5
2013,1,16,1,55,0.71,11.76,6.23,153,8.5
2013,1,16,2,25,0.8,9.88,6.11,156,8.5
2013,1,16,2,55,0.72,10.53,5.35,150,8.5
2013,1,16,3,25,0.79,9.88,5.16,145,8.5
2013,1,16,3,55,0.74,11.76,5.1,148,8.6
2013,1,16,4,25,0.75,11.11,4.84,150,8.6
2013,1,16,4,55,0.76,11.76,5.04,153,8.6
2013,1,16,5,25,0.77,11.11,4.94,143,8.7
2013,1,16,5,55,0.75,11.76,4.79,146,8.7
2013,1,16,6,25,0.77,11.76,4.87,149,8.7
2013,1,16,6,55,0.75,9.88,4.7,148,8.7
2013,1,16,7,25,0.8,10.53,4.51,146,8.7
2013,1,16,7,55,0.85,12.5,4.35,146,8.7
2013,1,16,8,25,0.81,11.76,4.04,160,8.7
2013,1,16,8,55,0.89,11.76,4.23,152,8.7
2013,1,16,9,25,0.93,11.76,4.21,152,8.6
2013,1,16,9,55,0.99,3.57,4.02,69,8.6
2013,1,16,10,25,1.03,3.85,3.99,83,8.6
2013,1,16,10,55,1.02,3.7,4.06,79,8.5
2013,1,16,11,25,1.07,3.85,4.06,83,8.5
2013,1,16,11,55,1.1,11.11,4.13,149,8.5
2013,1,16,12,25,1.14,4,4.13,77,8.4
2013,1,16,12,55,1.1,3.7,4.12,76,8.4
2013,1,16,13,25,1.09,4,4.06,82,8.4
2013,1,16,13,55,1.25,4,4.2,89,8.4
2013,1,16,14,25,1.3,4.17,4.13,117,8.5
2013,1,16,14,55,1.34,4.35,4.19,118,8.5
2013,1,16,15,25,1.48,5,4.47,129,8.5
2013,1,16,15,55,1.45,5.56,4.48,135,8.6
2013,1,16,16,25,1.67,5.56,4.72,132,8.6
2013,1,16,16,55,1.69,5.88,4.82,139,8.6
2013,1,16,17,25,1.82,6.25,5.19,141,8.7
2013,1,16,17,55,1.79,6.67,5.27,146,8.7
2013,1,16,18,25,1.74,6.25,5.45,138,8.7
2013,1,16,18,55,1.91,7.14,5.76,142,8.7
2013,1,16,19,25,1.8,7.14,5.83,138,8.7
2013,1,16,19,55,1.75,7.14,5.69,139,8.7
2013,1,16,20,25,1.73,7.14,5.78,138,8.7
2013,1,16,20,55,1.82,6.67,5.94,136,8.7
2013,1,16,21,25,1.6,7.14,5.82,138,8.7
2013,1,16,21,55,1.55,7.14,5.9,136,8.7
2013,1,16,22,25,1.56,7.69,5.57,138,8.7
2013,1,16,22,55,1.41,7.14,5.5,138,8.6
2013,1,16,23,25,1.41,7.14,5.46,138,8.6
2013,1,16,23,55,1.38,7.69,5.39,135,8.5
2013,1,17,0,25,1.53,7.14,5.65,135,8.5
2013,1,17,0,55,1.41,7.14,5.37,131,8.5
2013,1,17,1,25,1.44,7.14,5.49,135,8.5
2013,1,17,1,55,1.45,7.14,5.41,134,8.5
2013,1,17,2,25,1.38,6.67,4.99,135,8.5
2013,1,17,2,55,1.46,7.14,4.78,135,8.5
2013,1,17,3,25,1.51,7.14,4.75,136,8.5
2013,1,17,3,55,1.57,4.17,4.58,284,8.5
2013,1,17,4,25,1.6,4.35,4.51,280,8.6
2013,1,17,4,55,1.64,4.55,4.64,274,8.6
2013,1,17,5,25,1.61,4.76,4.58,273,8.6
2013,1,17,5,55,1.66,5,4.67,273,8.6
2013,1,17,6,25,1.74,5,4.72,270,8.7
2013,1,17,6,55,1.71,5,4.73,267,8.7
2013,1,17,7,25,1.65,5.88,4.74,238,8.7
2013,1,17,7,55,1.6,5.88,4.75,235,8.7
2013,1,17,8,25,1.47,5.88,4.63,245,8.7
2013,1,17,8,55,1.61,5.88,4.69,249,8.7
2013,1,17,9,25,1.59,5.26,4.78,264,8.7
2013,1,17,9,55,1.67,5.88,4.87,253,8.7
2013,1,17,10,25,1.66,5.56,4.83,257,8.7
2013,1,17,10,55,1.66,5.56,4.98,264,8.6
2013,1,17,11,25,1.59,5.88,4.92,250,8.6
2013,1,17,11,55,1.76,5.56,4.98,266,8.6
2013,1,17,12,25,1.56,6.25,4.86,245,8.6
2013,1,17,12,55,1.72,5.88,4.92,262,8.6
2013,1,17,13,25,1.69,5.88,5.01,262,8.5
2013,1,17,13,55,1.64,5.88,5.02,263,8.6
2013,1,17,14,25,1.61,6.25,4.98,239,8.6
2013,1,17,14,55,1.72,5.56,5.11,270,8.6
2013,1,17,15,25,1.63,5.88,4.97,245,8.6
2013,1,17,15,55,1.55,6.67,4.97,226,8.6
2013,1,17,16,25,1.5,5.88,4.92,254,8.7
2013,1,17,16,55,1.4,6.25,4.85,238,8.7
2013,1,17,17,25,1.44,5.26,4.92,266,8.7
2013,1,17,17,55,1.44,6.25,4.87,238,8.7
2013,1,17,18,25,1.42,7.14,4.98,225,8.8
2013,1,17,18,55,1.31,7.14,4.77,229,8.8
2013,1,17,19,25,1.29,6.67,4.66,229,8.8
2013,1,17,19,55,1.32,6.67,4.81,236,8.8
2013,1,17,20,25,1.18,7.69,4.69,217,8.8
2013,1,17,23,25,1,5.88,4.77,233,8.7
2013,1,17,23,55,0.98,7.69,4.69,214,8.7
2013,1,18,0,25,0.94,7.14,4.73,221,8.7
2013,1,18,0,55,0.88,7.69,4.44,209,8.7
2013,1,18,1,25,0.94,7.14,4.46,202,8.6
2013,1,18,1,55,0.82,7.69,4.29,212,8.6
2013,1,18,2,25,0.9,3.45,4.01,344,8.6
2013,1,18,2,55,1,3.33,3.86,352,8.7
2013,1,18,3,25,1.12,3.7,3.97,3,8.7
2013,1,18,3,55,1.14,4.35,3.98,0,8.7
2013,1,18,4,25,1.14,4.35,3.94,357,8.8
2013,1,18,4,55,1.1,4.17,3.93,13,8.8
2013,1,18,5,25,1.15,4.35,4,13,8.8
2013,1,18,5,55,1.28,4.55,4.06,8,8.9
2013,1,18,6,25,1.27,4.17,4.07,11,8.9
2013,1,18,6,55,1.21,4.35,4.02,25,8.9
2013,1,18,7,25,1.13,4.35,3.96,15,8.9
2013,1,18,7,55,1.08,4.35,3.9,21,8.9
2013,1,18,8,25,1.22,4.35,3.84,27,8.9
2013,1,18,8,55,1.27,4.35,3.95,31,8.9
2013,1,18,9,25,1.43,4.76,4.02,45,8.9
2013,1,18,9,55,1.48,4.35,4.13,45,8.9
2013,1,18,10,25,1.65,5.26,4.39,60,8.8
2013,1,18,10,55,1.57,5.26,4.29,62,8.9
2013,1,18,11,25,1.45,5,4.27,63,8.8
2013,1,18,11,55,1.45,5.26,4.18,77,8.8
2013,1,18,12,25,1.49,4.76,4.23,63,8.7
2013,1,18,12,55,1.35,4.55,4.07,59,8.7
2013,1,18,13,25,1.26,4.76,3.96,59,8.7
2013,1,18,13,55,1.36,5,4.07,56,8.7
2013,1,18,14,25,1.28,5,3.96,58,8.7
2013,1,18,14,55,1.7,5,4.38,34,8.7
2013,1,18,15,55,1.78,5,4.54,29,8.7
2013,1,18,16,25,1.76,5.56,4.56,18,8.7
2013,1,18,16,55,1.77,5.56,4.63,13,8.7
2013,1,18,17,25,1.56,5.56,4.42,13,8.7
2013,1,18,17,55,1.47,4.76,4.37,4,8.7
2013,1,18,18,25,1.44,5.26,4.26,0,8.7
2013,1,18,18,55,1.39,5,4.21,357,8.7
2013,1,18,19,25,1.32,5.26,4.16,352,8.7
2013,1,18,19,55,1.2,4.76,3.99,346,8.7
2013,1,18,20,25,1.12,4.55,3.92,344,8.8
2013,1,18,20,55,1.12,4.35,3.96,347,8.8
2013,1,18,21,25,0.99,4.55,3.85,347,8.7
2013,1,18,21,55,0.99,4.35,3.84,346,8.7
2013,1,18,22,25,1.03,4.35,3.82,337,8.7
2013,1,18,22,55,0.96,4.17,3.78,336,8.7
2013,1,18,23,25,0.93,4.76,3.76,314,8.7
2013,1,18,23,55,0.82,4.55,3.78,312,8.7
2013,1,19,0,25,0.77,4.35,3.63,315,8.6
2013,1,19,0,55,0.81,4,3.69,323,8.6
2013,1,19,1,25,0.75,4,3.68,323,8.6
2013,1,19,1,55,0.71,4.17,3.79,308,8.6
2013,1,19,2,25,0.71,4,3.78,308,8.6
2013,1,19,2,55,0.67,11.76,3.75,187,8.5
2013,1,19,3,25,0.7,9.88,3.83,187,8.5
2013,1,19,3,55,0.71,3.7,3.81,305,8.5
2013,1,19,4,25,0.74,3.57,3.76,299,8.5
2013,1,19,4,55,0.84,11.11,3.95,201,8.5
2013,1,19,5,25,0.88,11.11,3.85,194,8.6
2013,1,19,5,55,0.9,3.85,3.81,287,8.6
2013,1,19,6,25,0.98,11.11,3.86,193,8.6
2013,1,19,6,55,1.06,4,3.93,280,8.7
2013,1,19,7,25,1.14,3.85,3.84,269,8.7
2013,1,19,7,55,1.25,4.17,4.02,274,8.7
2013,1,19,8,25,1.33,4.35,4.01,271,8.8
2013,1,19,8,55,1.4,4.76,4.16,270,8.8
2013,1,19,9,25,1.58,5,4.29,271,8.8
2013,1,19,9,55,1.63,5,4.46,267,8.8
2013,1,19,10,25,1.83,5.26,4.59,270,8.8
2013,1,19,10,55,1.9,5.26,4.75,267,8.8
2013,1,19,11,25,2.17,5.88,5.02,269,8.8
2013,1,19,11,55,2.37,6.25,5.22,269,8.8
2013,1,19,12,25,2.41,6.25,5.29,271,8.8
2013,1,19,12,55,2.61,6.67,5.4,273,8.8
2013,1,19,13,25,2.71,6.67,5.5,263,8.8
2013,1,19,13,55,3.02,7.14,5.87,276,8.8
2013,1,19,14,25,2.89,7.14,5.81,273,8.7
2013,1,19,14,55,2.79,6.67,5.75,263,8.7
2013,1,19,15,25,2.95,7.69,5.9,267,8.7
2013,1,19,15,55,3.71,7.69,6.3,270,8.7
2013,1,19,16,25,3.74,7.69,6.39,270,8.7
2013,1,19,16,55,3.59,7.69,6.34,269,8.7
2013,1,19,17,25,3.62,7.69,6.4,266,8.7
2013,1,19,17,55,3.58,8.33,6.46,263,8.7
2013,1,19,18,25,3.88,8.33,6.69,263,8.8
2013,1,19,18,55,3.65,8.33,6.4,262,8.8
2013,1,19,19,25,3.64,7.69,6.41,264,8.8
2013,1,19,19,55,3.97,8.33,6.74,263,8.8
2013,1,19,20,25,3.52,8.33,6.51,264,8.8
2013,1,19,20,55,3.6,8.33,6.44,270,8.9
2013,1,19,21,25,3.63,8.33,6.63,262,8.9
2013,1,19,21,55,3.68,9.09,6.67,262,9
2013,1,19,22,25,3.67,8.33,6.72,259,9
2013,1,19,22,55,3.6,8.33,6.72,262,9.1
2013,1,19,23,25,3.6,8.33,6.72,263,9.1
2013,1,19,23,55,3.54,8.33,6.7,263,9
2013,1,20,0,25,3.5,8.33,6.53,256,9
2013,1,20,0,55,3.23,9.09,6.31,257,8.9
2013,1,20,1,25,3.06,8.33,6.2,259,8.9
2013,1,20,1,55,3.37,8.33,6.5,254,8.8
2013,1,20,2,25,3.23,8.33,6.46,259,8.8
2013,1,20,2,55,3.13,9.09,6.35,254,8.8
2013,1,20,3,25,3.15,8.33,6.29,256,8.9
2013,1,20,3,55,2.99,8.33,6.24,257,8.9
2013,1,20,4,25,3.09,8.33,6.4,254,8.9
2013,1,20,4,55,3.09,7.69,6.19,256,9
2013,1,20,5,25,3.05,8.33,6.22,252,9
2013,1,20,5,55,3,8.33,6.26,252,9
2013,1,20,6,25,2.99,8.33,6.07,250,9
2013,1,20,6,55,2.98,9.09,6.1,249,9
2013,1,20,7,25,2.98,8.33,6.15,254,9
2013,1,20,7,55,3.1,8.33,6.37,252,9
2013,1,20,8,55,2.98,8.33,6.21,249,9
2013,1,20,9,25,3.09,8.33,6.34,250,9
2013,1,20,9,55,2.89,8.33,6.17,253,9
2013,1,20,10,25,2.98,8.33,6.17,250,8.9
2013,1,20,10,55,2.87,8.33,6.35,250,8.9
2013,1,20,11,25,2.88,8.33,6.13,247,8.9
2013,1,20,11,55,2.98,8.33,6.24,240,8.9
2013,1,20,12,25,2.91,8.33,6.27,246,8.9
2013,1,20,12,55,3.02,8.33,6.28,247,8.9
2013,1,20,13,25,3.1,8.33,6.23,249,8.9
2013,1,20,13,55,3.32,8.33,6.46,254,8.9
2013,1,20,14,25,3.36,8.33,6.42,252,9
2013,1,20,14,55,3.33,8.33,6.55,246,9
2013,1,20,15,25,3.52,9.09,6.62,235,9
2013,1,20,15,55,3.7,9.09,6.94,243,9
2013,1,20,16,25,3.29,8.33,6.56,247,9.1
2013,1,20,16,55,3.16,8.33,6.4,250,9.1
2013,1,20,17,25,3.46,9.09,6.64,247,9.1
2013,1,20,17,55,3.3,8.33,6.54,245,9.1
2013,1,20,18,25,3.38,9.09,6.68,240,9.2
2013,1,20,18,55,3.12,9.09,6.57,242,9.2
2013,1,20,19,25,3.35,9.09,6.63,243,9.3
2013,1,20,19,55,3.33,9.09,6.63,243,9.4
2013,1,20,20,25,3.15,9.09,6.61,246,9.4
2013,1,20,20,55,3.07,9.88,6.5,232,9.4
2013,1,20,21,25,3.05,9.88,6.41,239,9.4
2013,1,20,21,55,3.09,9.88,6.54,235,9.4
2013,1,20,22,25,2.84,9.09,6.46,242,9.3
2013,1,20,22,55,2.92,8.33,6.54,239,8.6
2013,1,20,23,25,2.89,9.88,6.6,236,8.7
2013,1,20,23,55,2.85,9.88,6.68,233,8.5
2013,1,21,0,25,2.88,9.09,6.42,239,8.5
2013,1,21,0,55,2.66,10.53,6.09,228,8.5
2013,1,21,1,25,2.63,9.88,5.97,235,8.4
2013,1,21,1,55,2.99,9.88,6.55,240,8.4
2013,1,21,2,25,2.59,9.09,5.95,232,8.4
2013,1,21,2,55,2.59,8.33,6,238,8.4
2013,1,21,3,25,2.72,9.88,5.99,228,8.4
2013,1,21,3,55,2.63,9.09,5.89,235,8.4
2013,1,21,4,25,2.31,9.09,5.49,233,8.4
2013,1,21,4,55,2.68,9.09,5.74,232,8.4
2013,1,21,5,25,2.59,9.09,5.76,235,8.3
2013,1,21,5,55,2.34,9.09,5.71,232,8.2
2013,1,21,6,25,2.42,9.09,5.82,236,8.2
2013,1,21,6,55,2.15,9.88,5.57,233,8.2
2013,1,21,7,25,2.26,9.09,5.74,233,8.2
2013,1,21,7,55,2.05,9.09,5.27,239,8.2
2013,1,21,8,25,2.06,9.09,5.54,235,8.2
2013,1,21,8,55,2.05,9.09,5.45,236,8.2
2013,1,21,9,25,2.08,9.09,5.51,236,8.2
2013,1,21,9,55,1.86,9.09,5.29,236,8.2
2013,1,21,10,25,1.89,9.09,5.44,228,8.2
2013,1,21,10,55,1.67,9.09,5.28,236,8.3
2013,1,21,11,25,1.6,7.69,5.22,242,8.3
2013,1,21,11,55,1.51,9.09,5.2,228,8.3
2013,1,21,12,25,1.47,9.09,5.18,232,8.2
2013,1,21,12,55,1.45,9.09,5.19,233,8.3
2013,1,21,13,25,1.36,8.33,5.05,233,8.2
2013,1,21,13,55,1.32,8.33,5.09,232,8.3
2013,1,21,14,25,1.29,8.33,5.18,233,8.3
2013,1,21,14,55,1.22,8.33,5.16,221,8.3
2013,1,21,15,25,1.26,8.33,5.3,224,8.3
2013,1,21,15,55,1.14,8.33,5.34,219,8.3
2013,1,21,16,25,1.09,8.33,5.39,219,8.3
2013,1,21,16,55,1.09,8.33,5.51,222,8.3
2013,1,21,17,25,0.98,7.69,5.42,228,8.3
